shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4101218527628,-86.8686468522934,42,10027.48
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4177379857146,-86.8379127584644,18,5015.44
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4145756610975,-86.8688131492623,44,10522.59
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4249477639763,-86.8606806910444,30,7722.63
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4190214228047,-86.8711882454865,49,11443.43
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.402252251044,-86.8070123676665,1,104.42
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4191166412304,-86.8607303119141,34,8372.29
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4101996368289,-86.8626856424025,39,9550.38
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4177031169953,-86.8479978649615,21,5866.05
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4247707381708,-86.8503541857215,27,6861.93
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4200513911278,-86.8882511191518,57,12906.58
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4200782132195,-86.8906356031081,58,13108.19
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4193298768598,-86.8789398300016,53,12108.66
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4178519796045,-86.8294825750281,16,4297.11
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4196825873663,-86.8959383306467,62,13722.94
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4200661432783,-86.884294860619,55,12565.8
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4133592792367,-86.8147223779394,10,2507.83
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4243469491212,-86.8606780088352,31,7788.76
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4249464228717,-86.854750326559,28,7213.5
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4209861410252,-86.8949164089511,61,13554.25
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4220482958584,-86.860636434593,32,8044.35
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4166999707639,-86.8141564318035,12,2883.92
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4190147172817,-86.8676249305978,47,11136.81
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4177943121072,-86.8338532348784,17,4673.41
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4123521096916,-86.8139391728603,9,2377.77
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4145582267379,-86.8673929195042,45,10647.14
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4101674503188,-86.8674827735116,41,9924.39
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4113570100878,-86.8099051302615,6,1968.36
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4200527322324,-86.8928752477691,59,13294.71
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4239110901303,-86.8509147674391,26,6747.45
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4174858580521,-86.8138439544346,13,2975.16
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.3991650282839,-86.8095886295789,4,656.12
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4113891965979,-86.812630254783,8,2223.78
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4152073213582,-86.8146271595137,11,2713.34
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4015226901485,-86.8084111397511,2,247.88
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.3991140663096,-86.8079605286098,3,518.23
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4176803182173,-86.8498673647563,22,6024.23
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4209861410252,-86.8930938478168,60,13400.07
dd2e1077-50ae-4783-8d49-a96d4c212df1,40.4162198553216,-86.8607920027251,35,8694.22
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4460983244239,-86.9401330912193,21,6799.51
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.457538,-86.934027,0,0
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.442921,-86.942472,13,5473
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.442921,-86.942472,25,7544.53
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4427482451646,-86.9194881272011,8,2660.55
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4266979054629,-86.9090033715369,44,12743.96
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4242155208716,-86.9217800749409,35,10787.19
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4281918959732,-86.9307574290489,30,9604.85
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.444157746086,-86.9398809635568,17,6056.43
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4478927223618,-86.9232043280127,6,2008.02
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.423385377132,-86.8942096468335,50,14298.32
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4438412454034,-86.9382676147382,18,6197.33
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.423216397954,-86.9102733975812,41,12082.95
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4221703363758,-86.9122139759191,39,11771.15
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4387490712851,-86.9377003274977,11,4850.41
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4458126691468,-86.921597684717,7,2276.13
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4388764762209,-86.9173329721292,10,3127.82
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4598701274318,-86.9340042432549,2,322.17
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4518851907185,-86.9266415790702,4,1477.49
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4452440408017,-86.9408720398469,16,5909.48
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4500451952246,-86.9249008253158,5,1729.11
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4255901530737,-86.9008615255869,47,13449.03
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4418590928232,-86.9190214228047,9,2766.94
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4461103943652,-86.9444152381668,23,7161.64
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4310980696141,-86.9326872785501,29,9243
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4241203024459,-86.9178345452448,36,11121.12
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4459159342,-86.9366663358609,20,6505.65
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4266201213968,-86.908213460935,45,12811.33
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4461023477377,-86.9435260858253,22,7086.44
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4416927958544,-86.9412636423864,12,5295.17
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.427721168263,-86.9103404528106,43,12583.58
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4239137723395,-86.9123293109136,38,11577.17
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.438749,-86.9377,27,8167.15
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4240411772753,-86.9138018437506,37,11436.82
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4358643553176,-86.9359273872332,28,8646.67
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4252387836718,-86.8937536712738,48,14051.55
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4451769855724,-86.9420495296746,15,5809.63
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.420967365561,-86.8942726787491,51,14567.06
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.444848,-86.943722,14,5684.6
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4196825873663,-86.8959383306467,53,14787.28
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4242517306955,-86.9305589455699,32,10044.52
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4209552956197,-86.8949164089511,52,14621.53
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4448484149485,-86.9437218870951,24,7312.25
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4242423429634,-86.9285016911329,33,10218.55
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4262607053673,-86.9037060084168,46,13108.6
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4221153510878,-86.910316312928,40,11931.8
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4242477073817,-86.9233585550403,34,10653.62
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4261949912426,-86.9102921730454,42,12413.94
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.441693,-86.941264,26,7722.38
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4601986980557,-86.9331834872474,3,400.58
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.425552,-86.930617,31,10005.24
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4442824688126,-86.9368983469545,19,6323.08
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4579469834534,-86.9328093190676,1,85.79
dededa3b-1e45-43d6-bd03-4449c6dccb09,40.4247747614845,-86.8931930895563,49,14121.6
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4592116450794,-86.9015924275871,43,9006.15
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4607378220998,-86.9307171959112,56,11673.4
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4603690183383,-86.9331714173062,57,11884.9
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4592384671711,-86.9400740826174,60,12500.7
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4183025907458,-86.8955547747347,1,156.74
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4480952291546,-86.9156176993619,28,6116.42
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.45901,-86.937837,61,12693.98
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4606198048961,-86.9094298427957,46,9701.12
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4307721811993,-86.9082000498891,19,3721.68
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4606479680925,-86.9128147907743,47,9987.32
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4606291926282,-86.9059684518557,45,9408.47
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4213294637996,-86.9023327173193,5,874.77
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4607203877402,-86.9192011308194,49,10527.34
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.425905,-86.916588,13,2312.53
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.456489202767,-86.9029281677561,42,8683.24
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4595965420959,-86.9350583514606,58,12066.06
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4196825873663,-86.8959383306467,0,0
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.443052675906,-86.9125666864256,26,5528.64
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.449299541074,-86.902067178611,37,7785.18
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4595965420959,-86.935057010356,62,12944.62
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.460724,-86.92152,53,10888.98
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4504931241568,-86.9040761532829,35,7509.99
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4517296225864,-86.9156002650023,30,6520.3
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.457538,-86.934027,63,13199.43
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4607431865181,-86.9267904416794,55,11341.41
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4308419186379,-86.9104209190858,18,3533.67
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4313569027994,-86.9166382799529,15,2962.82
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4520702631515,-86.9030166806589,40,8192.15
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.45901,-86.937837,59,12309.86
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4307788867223,-86.905743146285,20,3929.49
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4373275004224,-86.906149500975,23,4659.17
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.424095,-86.911233,9,1692.2
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4607820785512,-86.9237434520569,54,11083.76
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4418725038691,-86.9107307142455,25,5297.42
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4202404868746,-86.9007663071612,4,694.48
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4189382743202,-86.8996987879097,3,523.91
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4182006667972,-86.8973384438359,2,308.06
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4492016404391,-86.9035343470296,36,7660.64
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4237769796715,-86.9077869896762,8,1410.72
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4225377990328,-86.9052321854372,6,1154.4
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4302129405864,-86.916647667685,14,2835.7
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4543876918785,-86.9029429199066,41,8433.75
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4312858242563,-86.9104759043739,17,3484.12
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4389354848227,-86.9074436669018,24,4868.71
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4606627202429,-86.9159583399271,48,10253.1
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4498373240135,-86.9010519624383,38,7889.78
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4351401588404,-86.9057941082593,22,4414.26
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4511824519147,-86.9071955625531,34,7235.32
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4513715476615,-86.9118639476218,32,6839.61
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4241605355835,-86.9137133308478,10,1917.76
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.450833764722,-86.9155841717472,29,6420.74
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4242088153487,-86.9146507629544,11,2028.5
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4515405268395,-86.9146185764443,31,6605.93
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4231211795283,-86.9063734654411,7,1270.69
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4514815182377,-86.9021838547101,39,8096.03
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.460724,-86.92152,51,10732.06
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4326296110529,-86.9057002309382,21,4135.17
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4313247162893,-86.9131487258165,16,3258
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4452802506256,-86.9138487824112,27,5769.69
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4596381163381,-86.9027390720093,44,9114.06
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4241565122698,-86.91663157443,12,2162.34
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4513621599294,-86.9096658772031,33,7025.48
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4607512331457,-86.9209888232344,50,10688.62
e1b81e02-fa76-49cc-9aef-fd8a562e3c30,40.4611924565549,-86.9214810086179,52,10811.04
e3ccdcce-2c99-479e-843f-8de3095f059d,40.3886065118674,-86.9043805840242,1,324.03
e3ccdcce-2c99-479e-843f-8de3095f059d,40.4032580794846,-86.8927840526571,10,2424.72
e3ccdcce-2c99-479e-843f-8de3095f059d,40.3903365367852,-86.9039111974186,2,524.46
e3ccdcce-2c99-479e-843f-8de3095f059d,40.3978467224745,-86.8944684800189,7,1794.86
e3ccdcce-2c99-479e-843f-8de3095f059d,40.4196825873663,-86.8959383306467,19,4580.66
e3ccdcce-2c99-479e-843f-8de3095f059d,40.3989947080013,-86.8939883645766,8,1928.74
e3ccdcce-2c99-479e-843f-8de3095f059d,40.413992280602,-86.8929382796847,15,3597.05
e3ccdcce-2c99-479e-843f-8de3095f059d,40.40848972848,-86.8928967054425,13,2985.6
e3ccdcce-2c99-479e-843f-8de3095f059d,40.4063868764869,-86.8929195042205,12,2751.92
e3ccdcce-2c99-479e-843f-8de3095f059d,40.4049961510298,-86.8927237029507,11,2613.99
e3ccdcce-2c99-479e-843f-8de3095f059d,40.3941586848592,-86.9002969205556,4,1115.53
e3ccdcce-2c99-479e-843f-8de3095f059d,40.4016125441559,-86.8928269680039,9,2235.79
e3ccdcce-2c99-479e-843f-8de3095f059d,40.3917634720662,-86.9031682254772,3,781.02
e3ccdcce-2c99-479e-843f-8de3095f059d,40.4126538582238,-86.8929248686388,14,3448.32
e3ccdcce-2c99-479e-843f-8de3095f059d,40.4204483580857,-86.8930710490388,17,4314.54
e3ccdcce-2c99-479e-843f-8de3095f059d,40.385567,-86.904553,0,0
e3ccdcce-2c99-479e-843f-8de3095f059d,40.3952718016667,-86.8967094657844,5,1436.37
e3ccdcce-2c99-479e-843f-8de3095f059d,40.420452,-86.894286089795,18,4417.33
e3ccdcce-2c99-479e-843f-8de3095f059d,40.4163620124079,-86.8929798539269,16,3860.4
e3ccdcce-2c99-479e-843f-8de3095f059d,40.396281653421,-86.8952744838759,6,1600.33
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3851571908687,-86.8416343236944,26,6507.56
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3928806121874,-86.8464126793392,43,10236.03
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.398146,-86.8539939435717,51,11595.76
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3817937005635,-86.8612224972977,19,4385
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.387756251559,-86.8325496812194,39,8797.31
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3878943853315,-86.9033613445378,3,356.7
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3816730011507,-86.8724904580409,15,3449.39
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.383466057984,-86.8924085433727,9,1738.51
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3855930498596,-86.9033425690736,1,100.31
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3816971410332,-86.8692664426128,16,3713.33
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3942163523565,-86.8484551816258,58,12980.04
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3954152998576,-86.847921422,47,10835.86
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3878997497499,-86.8366923532899,29,7199.58
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.381831251492,-86.8854200473678,12,2352.57
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.386466,-86.903305,2,183.56
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3978212414874,-86.8534803005147,50,11539.18
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3904867404989,-86.8361545703503,35,8221.87
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3848943343696,-86.8951846298685,7,1370.36
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.387756251559,-86.832551022324,31,7645.5
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.388341,-86.834048,32,7784.98
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.385157,-86.841634,24,6233.88
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3883356087408,-86.8363275728421,33,7979.33
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3832984199106,-86.8896498912364,10,1970.29
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3822832037379,-86.8439946677682,23,5858.2
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.394216,-86.848455,48,10967.24
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.392557,-86.849441,62,13301.37
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3834915389712,-86.8947809573877,8,1524.53
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3937885399931,-86.84928666647,59,13064.96
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3929597373581,-86.8482580392514,61,13191.71
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3979030488672,-86.852156630287,53,11795.02
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.386573,-86.83367,30,7497.27
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.399664,-86.851861,55,12062.24
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.391557,-86.849444,64,13464.96
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.386573,-86.83367,40,8952.45
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.381717257602,-86.8755575642322,14,3189.73
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3817346919617,-86.8650661030451,18,4071.19
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3870333961864,-86.8401054644648,27,6764.31
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3840936949309,-86.8407988155364,25,6369.84
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3896498912364,-86.8400410914446,41,9590.94
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3942136701473,-86.8484498172074,44,10463.33
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3921671445469,-86.8501436323013,63,13374.94
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3815254796461,-86.8818916011984,13,2653.16
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3819506098002,-86.8454055097941,22,5733.19
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.381792359459,-86.8586636697449,20,4611.24
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3891952567813,-86.8364804587651,34,8075.73
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3981457887975,-86.8539939435717,56,12328.96
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.398582988893,-86.8533891054028,52,11666.23
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3949244555786,-86.8495843916884,49,11078.4
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3821973730443,-86.8874048821571,11,2194.46
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3883356087408,-86.8363289139467,37,8464.35
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3878903620178,-86.8969240425184,5,901.6
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3891965978859,-86.8364791176605,36,8367.84
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.381701164347,-86.8668859819702,17,3917.1
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3818795312571,-86.8491364627562,21,5417.29
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.385567,-86.904553,0,0
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.388341,-86.834048,38,8657.05
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3878554932985,-86.9002620518364,4,619.05
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.387886338704,-86.8953160581181,6,1037.7
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3989638625958,-86.8509348840079,54,11951.81
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3949244555786,-86.8495843916884,57,12846.05
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.395475649564,-86.8466849235705,46,10720.02
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.393497,-86.848908,60,13110.53
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3889377647005,-86.8387777709232,28,6988.73
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.391039275589,-86.8429284896212,42,9880
e5519e2c-318a-4c39-8d3f-505b3eb64d05,40.3954166409622,-86.8479200808954,45,10604.32
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.419195766401,-86.8929570551489,3,372.68
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4272490994483,-86.9167455683199,23,3451.06
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4226330174585,-86.9026840867212,12,1728.8
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4329031963887,-86.9213965190289,28,4538.33
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4192078363423,-86.8916830057909,2,270.32
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4343261083559,-86.9255968585966,34,5223.98
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4313729960545,-86.9214917374546,27,4366.85
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4273322479327,-86.9194157075534,24,3677.11
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4192762326763,-86.9005584359502,8,1111.96
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4332947989282,-86.9231238617375,29,4682.17
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4273577289198,-86.9219973338841,25,3912.72
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4202673089663,-86.8996692836087,9,1245.33
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4333725829943,-86.927314813573,32,5038.89
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.425905,-86.916588,22,3256.99
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4190750669882,-86.8886226051225,0,0
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4234135403284,-86.9030756892607,13,1821.64
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4191850375643,-86.8941144284078,4,471.39
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4237769796715,-86.9077869896762,17,2352.67
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4290421562816,-86.9215708626253,26,4108.15
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4191944252964,-86.8904880816035,1,166.83
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.433422203864,-86.9244180276643,30,4792.54
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4183025907458,-86.8955547747347,6,664.94
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.424095,-86.911233,18,2634.15
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4225377990328,-86.9052321854372,15,2096.38
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4220536602768,-86.900877618842,11,1562.2
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4189852129808,-86.8955547747347,5,589.09
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4183186840009,-86.8978762267754,7,861.34
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.433282,-86.926174,31,4941.88
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4220670713226,-86.9043926539655,14,2008.18
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4231211795283,-86.9063734654411,16,2262.73
eb156cfe-5f18-48ee-88c3-1e3b7d61e5eb,40.4340243598237,-86.9265798882592,33,5134.33
